id,ckpt,n_atoms,n_heavy,fminus_hat_rho,fminus_hat_top_match,fminus_hat_top_match_tol,fminus_hat_top_rank,fminus_hat_n_top_equiv,fplus_hat_rho,fplus_hat_top_match,fplus_hat_top_match_tol,fplus_hat_top_rank,fplus_hat_n_top_equiv,dual_hat_rho,dual_hat_top_match,dual_hat_top_match_tol,dual_hat_top_rank,dual_hat_n_top_equiv
83639,id,17,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
83645,id,18,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
83647,id,18,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
83649,id,18,9,0.9666666666666667,False,True,1,2,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,2
83678,id,20,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
83688,id,21,9,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1,0.9500000000000001,True,True,0,2
83689,id,20,9,1.0,True,True,0,1,0.75,True,True,0,1,0.9666666666666667,True,True,0,2
83696,id,19,9,1.0,True,True,0,1,0.9166666666666666,True,True,0,1,0.9500000000000001,False,True,1,2
83704,id,20,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
83723,id,18,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,1.0,True,True,0,1
83740,id,17,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
83741,id,16,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
83801,id,17,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1
83816,id,19,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1
83824,id,19,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1,0.9833333333333333,True,True,0,1
83833,id,18,9,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
83838,id,17,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1
83850,id,16,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
83893,id,21,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1
83895,id,19,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9500000000000001,True,True,0,2
83901,id,16,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
83911,id,18,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
83921,id,16,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
83936,id,20,9,1.0,True,True,0,1,0.75,True,True,0,2,0.9500000000000001,True,True,0,1
83939,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
83949,id,20,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,0.9500000000000001,False,True,1,2
83951,id,18,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
83953,id,19,9,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1,1.0,True,True,0,1
83973,id,17,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
83977,id,16,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
83984,id,16,9,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,2,1.0,True,True,0,2
83988,id,15,9,1.0,True,True,0,1,0.9,True,True,0,1,0.9666666666666667,True,True,0,2
83993,id,17,9,0.9333333333333332,True,True,0,1,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1
83997,id,17,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
83998,id,17,9,0.9833333333333333,True,True,0,1,0.8499999999999999,True,True,0,1,0.9333333333333332,True,True,0,1
84004,id,20,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,2,1.0,True,True,0,1
84006,id,19,9,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,2,0.9833333333333333,True,True,0,2
84008,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,1.0,True,True,0,2
84014,id,17,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84023,id,18,9,1.0,True,True,0,1,1.0,True,True,0,2,1.0,True,True,0,2
84038,id,17,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84039,id,17,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
84040,id,16,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
84046,id,17,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84049,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84050,id,18,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1
84058,id,17,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1
84059,id,17,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84075,id,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9166666666666666,True,True,0,1
84081,id,20,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1
84094,id,21,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
84096,id,20,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
84098,id,18,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84113,id,27,9,1.0,True,True,0,1,1.0,True,True,0,2,0.9833333333333333,True,True,0,1
84122,id,21,9,1.0,True,True,0,1,0.9666666666666667,False,True,1,5,1.0,True,True,0,2
84137,id,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9500000000000001,False,True,2,4
84138,id,22,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,2,0.9833333333333333,True,True,0,1
84150,id,22,9,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
84168,id,21,9,0.9833333333333333,True,True,0,1,0.4666666666666666,False,True,5,6,0.9500000000000001,True,True,0,1
84179,id,21,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84183,id,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
84186,id,21,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
84196,id,21,9,0.9833333333333333,True,True,0,1,0.8833333333333333,True,True,0,5,0.9333333333333332,True,True,0,4
84199,id,25,9,1.0,True,True,0,1,0.9166666666666666,True,True,0,2,0.9666666666666667,False,True,1,2
84202,id,23,9,1.0,True,True,0,1,1.0,True,True,0,4,1.0,True,True,0,2
84204,id,23,9,1.0,True,True,0,2,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84211,id,19,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
84220,id,20,9,0.9833333333333333,True,True,0,1,0.35,False,True,7,7,0.9166666666666666,False,True,1,3
84233,id,21,9,1.0,True,True,0,1,0.9,False,False,1,2,0.9166666666666666,False,False,1,2
84254,id,23,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.8833333333333333,True,True,0,1
84265,id,19,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84269,id,18,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1
84288,id,21,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,1.0,True,True,0,1
84300,id,21,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
84310,id,21,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9666666666666667,True,True,0,1
84321,id,20,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84323,id,19,9,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
84336,id,22,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1
84355,id,19,9,0.9333333333333332,True,True,0,1,0.9333333333333332,True,True,0,2,1.0,True,True,0,2
84365,id,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,2,1.0,True,True,0,1
84381,id,17,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
84396,id,20,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9500000000000001,True,True,0,1
84424,id,18,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84436,id,25,9,1.0,True,True,0,1,0.9500000000000001,True,True,0,2,0.9166666666666666,False,True,1,3
84447,id,23,9,0.9666666666666667,False,True,1,3,0.7,False,True,1,2,0.9166666666666666,False,True,1,2
84458,id,23,9,1.0,True,True,0,1,0.7666666666666667,True,True,0,6,0.9,True,True,0,1
84467,id,21,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,2
84482,id,20,9,1.0,True,True,0,1,0.6666666666666667,True,True,0,2,0.7999999999999999,True,True,0,1
84487,id,20,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,2,0.9833333333333333,True,True,0,1
84490,id,20,9,0.9833333333333333,True,True,0,1,0.7,True,True,0,2,0.8833333333333333,True,True,0,1
84514,id,19,9,0.9333333333333332,False,True,1,3,0.7166666666666667,False,False,2,2,0.16666666666666669,False,False,1,1
84523,id,21,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,0.9666666666666667,True,True,0,1
84543,id,17,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,2,0.9833333333333333,True,True,0,1
84546,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9333333333333332,True,True,0,1
84547,id,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,1,0.8833333333333333,True,True,0,1
84588,id,22,9,0.9833333333333333,True,True,0,1,-0.48333333333333334,False,False,8,5,0.6166666666666666,False,False,2,3
84595,id,20,9,0.9833333333333333,True,True,0,1,0.7333333333333334,True,True,0,6,0.8666666666666667,True,True,0,3
84606,id,20,9,0.9833333333333333,True,True,0,1,0.41666666666666663,True,True,0,1,0.6,True,True,0,1
84613,id,21,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
84618,id,20,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84621,id,20,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84627,id,20,9,1.0,True,True,0,1,0.7666666666666667,False,True,2,6,1.0,True,True,0,3
84630,id,23,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,3,0.9,True,True,0,1
84634,id,22,9,0.9833333333333333,True,True,0,1,0.9166666666666666,False,True,2,5,0.9833333333333333,False,True,1,3
84643,id,21,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,5,0.9666666666666667,False,True,1,3
84671,id,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,2,0.9666666666666667,True,True,0,2
84672,id,23,9,0.9833333333333333,True,True,0,1,0.8666666666666667,False,True,1,6,0.9833333333333333,True,True,0,4
84692,id,19,9,1.0,True,True,0,1,0.9166666666666666,True,True,0,1,0.9666666666666667,True,True,0,1
84693,id,23,9,1.0,True,True,0,1,0.8666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1
84731,id,15,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84754,id,18,9,-0.38333333333333336,False,False,7,1,-0.25,False,False,2,1,-0.9166666666666666,False,False,8,1
84758,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1
84761,id,17,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84804,id,23,9,0.9833333333333333,True,True,0,1,0.11666666666666665,False,False,5,3,0.41666666666666663,False,False,4,1
84807,id,22,9,0.9,True,True,0,1,0.4666666666666666,False,False,3,2,0.7,False,False,2,2
84815,id,20,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84824,id,20,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
84835,id,20,9,0.9666666666666667,True,True,0,1,-0.25,True,True,0,1,0.45,True,True,0,1
84838,id,18,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84854,id,24,9,1.0,True,True,0,1,0.8499999999999999,True,True,0,3,0.8666666666666667,True,True,0,1
84863,id,20,9,1.0,True,True,0,1,0.7333333333333334,False,False,1,3,0.8166666666666667,False,False,1,2
84867,id,21,9,0.9833333333333333,True,True,0,1,0.4666666666666666,False,True,1,8,0.9666666666666667,True,True,0,4
84872,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
84880,id,18,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1
84883,id,17,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9666666666666667,True,True,0,1
84899,id,19,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1,0.9666666666666667,True,True,0,1
84905,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84920,id,18,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84941,id,15,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,2,0.9500000000000001,True,True,0,1
84946,id,18,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84955,id,18,9,0.9833333333333333,True,True,0,1,0.9,True,True,0,1,0.9666666666666667,True,True,0,1
84958,id,17,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,1,1.0,True,True,0,1
84962,id,18,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
84969,id,17,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
84980,id,17,9,0.9500000000000001,True,True,0,1,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1
84987,id,20,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,2,0.9833333333333333,True,True,0,1
84990,id,19,9,0.9833333333333333,True,True,0,1,0.8333333333333333,True,True,0,1,0.8166666666666667,True,True,0,2
84999,id,17,9,0.8833333333333333,True,True,0,1,0.8499999999999999,True,True,0,1,0.9333333333333332,False,True,1,3
85018,id,21,9,0.9833333333333333,True,True,0,1,0.9333333333333332,False,True,1,3,0.9666666666666667,False,True,1,4
85037,id,18,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85043,id,20,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1
85051,id,21,9,0.9500000000000001,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
85054,id,20,9,1.0,True,True,0,1,0.8666666666666667,True,True,0,1,0.9500000000000001,True,True,0,1
85067,id,18,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
85110,id,16,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
85111,id,15,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85126,id,18,9,1.0,True,True,0,1,0.6,True,True,0,2,0.9166666666666666,True,True,0,1
85129,id,21,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85132,id,19,9,0.9833333333333333,False,True,1,2,0.9500000000000001,True,True,0,1,0.9500000000000001,True,True,0,1
85135,id,18,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1,0.9500000000000001,True,True,0,1
85140,id,21,9,0.9833333333333333,True,True,0,1,0.6833333333333333,True,True,0,3,0.4666666666666666,True,True,0,1
85156,id,17,9,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1,0.9500000000000001,True,True,0,1
85159,id,17,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1
85170,id,20,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85172,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
85180,id,19,9,1.0,True,True,0,1,0.9,True,True,0,1,1.0,True,True,0,1
85211,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
85212,id,18,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
85221,id,20,9,0.9333333333333332,True,True,0,1,0.09999999999999999,False,True,1,2,0.45,False,True,1,2
85236,id,20,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
85246,id,20,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
85252,id,17,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,0.9833333333333333,True,True,0,1
85287,id,16,9,0.9833333333333333,True,True,0,1,-0.5166666666666667,False,False,7,1,-0.3,False,False,7,1
85290,id,18,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,2
85291,id,19,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,2
85297,id,17,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1
85306,id,18,9,0.7,False,False,1,1,0.7333333333333334,False,False,2,1,-0.9333333333333332,False,False,8,1
85307,id,17,9,0.7333333333333334,True,True,0,1,0.7833333333333333,True,True,0,1,-0.9333333333333332,False,False,8,2
85308,id,16,9,0.38333333333333336,False,False,1,1,0.38333333333333336,False,False,4,1,-0.9333333333333332,False,False,8,1
85310,id,17,9,0.08333333333333334,False,False,4,1,0.18333333333333335,False,False,5,1,-0.9666666666666667,False,False,8,1
85311,id,17,9,0.9333333333333332,True,True,0,1,0.16666666666666669,False,False,2,1,-0.48333333333333334,False,True,7,4
85314,id,17,9,0.9,True,True,0,1,-0.19999999999999998,False,False,8,1,-0.06666666666666667,False,False,8,1
85336,id,17,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
85339,id,17,9,1.0,True,True,0,2,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
85353,id,23,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,2,0.9833333333333333,False,True,1,2
85361,id,21,9,0.9333333333333332,True,True,0,1,0.9666666666666667,False,True,1,3,1.0,True,True,0,2
85369,id,23,9,1.0,True,True,0,1,0.7,False,True,5,6,0.9333333333333332,True,True,0,1
85377,id,22,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,2,0.9333333333333332,True,True,0,2
85385,id,23,9,1.0,True,True,0,2,0.6,False,False,2,1,0.8166666666666667,False,True,3,3
85391,id,23,9,1.0,True,True,0,1,0.6833333333333333,True,True,0,2,0.9666666666666667,True,True,0,1
85395,id,23,9,0.9333333333333332,True,True,0,1,0.21666666666666667,False,False,4,3,0.7166666666666667,False,False,1,3
85397,id,21,9,0.8833333333333333,True,True,0,1,0.6833333333333333,False,True,2,6,0.9666666666666667,False,True,1,3
85407,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85408,id,20,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
85409,id,20,9,0.9666666666666667,True,True,0,1,0.9500000000000001,True,True,0,1,1.0,True,True,0,1
85429,id,22,9,0.9833333333333333,True,True,0,1,0.8833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85446,id,19,9,1.0,True,True,0,1,0.43333333333333335,False,True,7,5,0.9500000000000001,True,True,0,1
85456,id,21,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85469,id,20,9,1.0,True,True,0,1,0.8166666666666667,True,True,0,1,0.9,True,True,0,1
85476,id,21,9,1.0,True,True,0,1,0.8166666666666667,True,True,0,1,0.9833333333333333,True,True,0,1
85478,id,20,9,1.0,True,True,0,1,0.9,True,True,0,1,1.0,True,True,0,1
85485,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85486,id,22,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85500,id,18,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
85506,id,20,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1
85509,id,18,9,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1
85515,id,18,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9500000000000001,True,True,0,1
85531,id,15,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
85536,id,16,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9500000000000001,True,True,0,1
85538,id,16,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,1.0,True,True,0,1
85551,id,19,9,1.0,True,True,0,1,0.8666666666666667,True,True,0,1,0.9333333333333332,True,True,0,1
85553,id,18,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9166666666666666,True,True,0,1
85562,id,16,9,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1,0.9333333333333332,True,True,0,1
85576,id,18,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9666666666666667,True,True,0,1
85582,id,17,9,0.9833333333333333,True,True,0,1,0.8333333333333333,True,True,0,1,0.8166666666666667,True,True,0,1
85589,id,20,9,1.0,True,True,0,1,0.6666666666666667,True,True,0,1,0.8833333333333333,True,True,0,1
85590,id,20,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
85591,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
85592,id,19,9,1.0,True,True,0,1,0.8833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1
85597,id,19,9,1.0,True,True,0,1,0.9833333333333333,True,True,0,1,1.0,True,True,0,1
85602,id,19,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,1
85607,id,18,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9500000000000001,True,True,0,1
85608,id,18,9,1.0,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
85620,id,21,9,1.0,True,True,0,1,0.43333333333333335,True,True,0,2,0.33333333333333337,False,False,3,2
85625,id,22,9,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,4,0.9833333333333333,True,True,0,4
85649,id,18,9,0.9666666666666667,True,True,0,1,0.6166666666666666,False,True,5,6,0.9833333333333333,True,True,0,3
85650,id,18,9,0.7333333333333334,True,True,0,1,0.41666666666666663,True,True,0,2,0.5166666666666667,True,True,0,1
85667,id,18,9,0.9833333333333333,True,True,0,1,0.65,False,True,1,6,0.9500000000000001,True,True,0,2
85670,id,18,9,0.45,False,False,1,1,0.08333333333333334,False,True,4,3,-0.03333333333333333,False,False,5,4
85672,id,21,9,0.9833333333333333,True,True,0,1,0.45,False,False,4,1,0.8833333333333333,False,False,2,2
85679,id,20,9,0.9833333333333333,True,True,0,1,0.7999999999999999,False,True,2,4,0.8166666666666667,True,True,0,5
85698,id,16,9,0.9833333333333333,True,True,0,1,0.9666666666666667,True,True,0,1,1.0,True,True,0,1
85709,id,20,9,1.0,True,True,0,1,0.9,False,True,1,4,0.9166666666666666,False,True,1,2
85737,id,18,9,0.9500000000000001,True,True,0,1,1.0,True,True,0,2,0.9833333333333333,True,True,0,2
85767,id,16,9,0.9833333333333333,True,True,0,1,1.0,True,True,0,1,0.9833333333333333,True,True,0,1
85774,id,17,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,1,1.0,True,True,0,1
85778,id,16,9,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1,0.9500000000000001,True,True,0,1
85779,id,21,9,1.0,True,True,0,1,0.9333333333333332,True,True,0,1,1.0,True,True,0,4
85784,id,20,9,0.9833333333333333,True,True,0,1,0.9166666666666666,True,True,0,5,0.9,True,True,0,1
85785,id,20,9,1.0,True,True,0,1,1.0,True,True,0,2,0.9833333333333333,True,True,0,3
85798,id,20,9,0.9833333333333333,True,True,0,1,0.9833333333333333,True,True,0,4,0.8833333333333333,False,True,1,3
85800,id,21,9,1.0,True,True,0,1,0.8166666666666667,True,True,0,1,0.8499999999999999,True,True,0,2
85831,id,18,9,1.0,True,True,0,1,0.9666666666666667,True,True,0,2,1.0,True,True,0,1
85844,id,15,9,0.9833333333333333,True,True,0,2,0.9666666666666667,True,True,0,1,0.9833333333333333,True,True,0,1
85847,id,21,9,1.0,True,True,0,1,1.0,True,True,0,1,1.0,True,True,0,1
